ZIP,ParentZIP,Type,State
41042,41042,,KY
41043,41043,,KY
41044,41044,,KY
41045,41045,,KY
41046,41046,,KY
41048,41048,,KY
41049,41049,,KY
41051,41051,,KY
41052,41052,,KY
41053,41063,E,KY
41054,41097,E,KY
41055,41055,,KY
41056,41056,,KY
41059,41059,,KY
41061,41004,E,KY
41062,41062,E,KY
41063,41063,,KY
41064,41064,,KY
41071,41071,,KY
41072,41071,E,KY
41073,41073,,KY
41074,41074,,KY
41075,41075,,KY
41076,41076,,KY
41080,41080,,KY
41081,41093,E,KY
41083,41083,,KY
41085,41085,E,KY
41086,41086,,KY
41091,41091,,KY
41092,41092,,KY
41093,41093,,KY
41094,41094,,KY
41095,41095,,KY
41096,41056,E,KY
41097,41097,,KY
41098,41098,,KY
41099,41099,B,KY
41101,41101,,KY
41102,41102,,KY
41105,41101,E,KY
41114,41101,B,KY
41121,41121,,KY
41124,41124,,KY
41128,41164,E,KY
41129,41129,,KY
41132,41132,,KY
41135,41135,,KY
41139,41139,,KY
41141,41141,,KY
41142,41142,E,KY
41143,41143,,KY
41144,41144,,KY
41146,41146,,KY
41149,41149,,KY
41159,41159,,KY
41160,41159,,KY
41164,41164,,KY
41166,41166,,KY
41168,41168,,KY
41169,41169,,KY
41171,41171,,KY
41173,41164,E,KY
41174,41174,,KY
41175,41175,,KY
41179,41179,,KY
41180,41180,,KY
41181,41143,E,KY
41183,41183,,KY
41189,41189,,KY
41201,41201,,KY
41203,41203,,KY
41204,41204,,KY
41214,41214,,KY
41216,41216,,KY
41219,41219,,KY
41222,41222,,KY
41224,41224,,KY
41226,41226,,KY
41230,41230,,KY
41231,41231,,KY
41232,41232,,KY
41234,41234,,KY
41238,41238,,KY
41240,41240,,KY
41250,41250,,KY
41254,41254,,KY
41255,41255,,KY
41256,41256,,KY
41257,41257,,KY
41260,41260,,KY
41262,41262,,KY
41263,41263,,KY
41264,41264,,KY
41265,41265,,KY
41267,41267,,KY
41268,41268,E,KY
41271,41271,,KY
41274,41274,,KY
41301,41301,,KY
41310,41385,,KY
41311,41311,,KY
41314,41314,,KY
41317,41317,,KY
41332,41332,,KY
41339,41339,,KY
41347,41311,E,KY
41348,41348,,KY
41351,41314,,KY
41352,41352,,KY
41360,41360,,KY
41364,41314,,KY
41365,41365,,KY
41366,41366,,KY
41367,41367,,KY
41368,41311,E,KY
41385,41385,,KY
41386,41314,,KY
41390,41390,,KY
41397,41397,,KY
41408,41408,,KY
41413,41472,E,KY
41421,41421,,KY
41425,41425,,KY
41426,41465,E,KY
41451,41472,E,KY
41464,41464,,KY
41465,41465,,KY
41472,41472,,KY
41477,41472,E,KY
41501,41501,,KY
41502,41501,E,KY
41503,41503,,KY
41512,41512,,KY
41513,41513,,KY
41514,41514,,KY
41517,41517,,KY
41519,41519,,KY
41520,41537,E,KY
41522,41522,,KY
41524,41524,,KY
41526,41526,E,KY
41527,41527,,KY
41528,41528,,KY
41531,41531,,KY
41534,41534,,KY
41535,41535,,KY
41537,41537,,KY
41538,41538,E,KY
41539,41539,,KY
41540,41540,,KY
41542,41522,E,KY
41543,41543,,KY
41544,41544,,KY
41547,41547,,KY
41548,41548,,KY
41549,41537,E,KY
41553,41553,,KY
41554,41554,,KY
41555,41555,,KY
41557,41557,,KY
41558,41558,,KY
41559,41559,,KY
41560,41560,,KY
41561,41522,E,KY
41562,41562,,KY
41563,41563,,KY
41564,41564,,KY
41566,41566,,KY
41567,41567,,KY
41568,41568,,KY
41571,41571,,KY
41572,41572,,KY
41601,41601,,KY
41602,41602,,KY
41603,41603,,KY
41604,41604,,KY
41605,41605,,KY
41606,41606,,KY
41607,41607,,KY
41612,41612,,KY
41615,41615,,KY
41616,41616,,KY
41619,41619,,KY
41621,41621,,KY
41622,41622,,KY
41630,41630,,KY
41631,41631,,KY
41632,41632,,KY
41635,41635,,KY
41636,41636,,KY
41640,41640,,KY
41642,41642,,KY
41643,41643,,KY
41645,41645,,KY
41647,41647,,KY
41649,41649,,KY
41650,41650,,KY
41651,41631,,KY
41653,41653,,KY
41655,41655,,KY
41659,41659,,KY
41660,41660,,KY
41663,41663,,KY
41666,41666,,KY
41667,41667,,KY
41669,41669,,KY
41701,41701,,KY
41702,41701,E,KY
41712,41712,,KY
41713,41713,E,KY
41714,41714,,KY
41719,41719,,KY
41721,41721,,KY
41722,41722,,KY
41723,41723,,KY
41725,41725,E,KY
41727,41727,,KY
41729,41729,,KY
41731,41731,,KY
41735,41735,,KY
41736,41701,E,KY
41739,41739,E,KY
41740,41740,,KY
41743,41740,E,KY
41745,41745,,KY
41746,41746,,KY
41749,41749,,KY
41751,41751,,KY
41754,41754,,KY
41759,41759,,KY
41760,41760,,KY
41762,41762,,KY
41763,41763,,KY
41764,41764,,KY
41766,41766,,KY
41772,41772,,KY
41773,41773,,KY
41774,41774,,KY
41775,41775,,KY
41776,41776,,KY
41777,41777,,KY
41778,41723,E,KY
41804,41804,,KY
41810,41810,E,KY
41812,41812,,KY
41815,41815,,KY
41817,41817,,KY
41819,41819,,KY
41821,41821,,KY
41822,41822,,KY
41824,41824,,KY
41825,41825,,KY
41826,41826,,KY
41828,41828,,KY
41831,41831,,KY
41832,41832,,KY
41833,41833,,KY
41834,41834,,KY
41835,41835,,KY
41836,41836,,KY
41837,41837,,KY
41838,41838,,KY
41839,41839,,KY
41840,41840,,KY
41843,41843,,KY
41844,41844,,KY
41845,41845,,KY
41847,41847,,KY
41848,41848,,KY
41849,41849,E,KY
41855,41855,,KY
41858,41858,,KY
41859,41859,,KY
41861,41861,,KY
41862,41862,,KY
42001,42001,,KY
42002,42003,E,KY
42003,42003,,KY
42020,42020,,KY
42021,42021,,KY
42022,42022,E,KY
42023,42023,,KY
42024,42024,,KY
42025,42025,,KY
42027,42027,,KY
42028,42028,,KY
42029,42029,,KY
42031,42031,,KY
42032,42032,,KY
42033,42064,E,KY
42035,42035,,KY
42036,42036,,KY
42037,42037,E,KY
42038,42038,,KY
42039,42039,,KY
42040,42040,,KY
42041,42041,,KY
42044,42044,,KY
42045,42045,,KY
42047,42047,,KY
42048,42048,,KY
42049,42049,,KY
42050,42050,,KY
42051,42051,,KY
42053,42053,,KY
42054,42054,,KY
42055,42055,,KY
42056,42056,,KY
42058,42058,,KY
42060,42060,E,KY
42061,42061,E,KY
42063,42079,E,KY
42064,42064,,KY
42066,42066,,KY
42069,42069,,KY
42070,42021,E,KY
42071,42071,,KY
42076,42076,,KY
42078,42078,,KY
42079,42079,,KY
42081,42081,,KY
42082,42082,,KY
42083,42083,,KY
42085,42085,,KY
42086,42086,,KY
42087,42087,,KY
42088,42088,,KY
42101,42101,,KY
42102,42102,E,KY
42103,42103,,KY
42104,42104,,KY
42120,42120,,KY
42122,42122,,KY
42123,42123,,KY
42124,42124,,KY
42127,42127,,KY
42128,42122,E,KY
42129,42129,,KY
42130,42130,,KY
42131,42141,,KY
42133,42133,,KY
42134,42134,,KY
42135,42134,E,KY
42140,42140,,KY
42141,42141,,KY
42142,42141,E,KY
42151,42151,,KY
42152,42141,E,KY
42153,42153,,KY
42154,42154,,KY
42156,42156,,KY
42157,42157,,KY
42159,42159,,KY
42160,42160,,KY
42163,42163,,KY
42164,42164,,KY
42166,42166,,KY
42167,42167,,KY
42170,42170,,KY
42171,42171,,KY
42201,42261,E,KY
42202,42202,,KY
42204,42204,,KY
42206,42206,,KY
42207,42207,,KY
42210,42210,,KY
42211,42211,,KY
42214,42214,,KY
42215,42215,,KY
42216,42220,E,KY
42217,42217,,KY
42219,42261,E,KY
42220,42220,,KY
42221,42266,E,KY
42223,42223,,KY
42232,42232,,KY
42234,42234,,KY
42236,42236,,KY
42240,42240,,KY
42241,42240,E,KY
42252,42261,,KY
42254,42254,,KY
42256,42256,,KY
42259,42259,,KY
42261,42261,,KY
42262,42262,,KY
42265,42265,,KY
42266,42266,,KY
42273,42273,,KY
42274,42274,,KY
42275,42275,,KY
42276,42276,,KY
42280,42280,,KY
42285,42285,,KY
42286,42286,,KY
42288,42261,E,KY
42301,42301,,KY
42302,42303,E,KY
42303,42303,,KY
42304,42301,E,KY
42320,42320,,KY
42321,42321,,KY
42322,42322,E,KY
42323,42323,,KY
42324,42324,,KY
42325,42325,,KY
42326,42326,,KY
42327,42327,,KY
42328,42328,,KY
42330,42330,,KY
42332,42332,E,KY
42333,42333,,KY
42334,42301,E,KY
42337,42337,,KY
42338,42338,,KY
42339,42339,,KY
42343,42343,,KY
42344,42344,,KY
42345,42345,,KY
42347,42347,,KY
42348,42348,,KY
42349,42349,,KY
42350,42350,,KY
42351,42351,,KY
42352,42352,,KY
42354,42354,,KY
42355,42355,,KY
42356,42356,E,KY
42361,42361,,KY
42364,42348,E,KY
42366,42366,,KY
42367,42367,,KY
42368,42368,,KY
42369,42369,,KY
42370,42370,E,KY
42371,42371,,KY
42372,42372,,KY
42374,42374,E,KY
42376,42376,,KY
42377,42301,E,KY
42378,42378,,KY
42402,42420,E,KY
42404,42404,,KY
42406,42406,,KY
42408,42408,,KY
42409,42409,,KY
42410,42410,,KY
42411,42411,,KY
42413,42413,,KY
42419,42420,E,KY
42420,42420,,KY
42431,42431,,KY
42436,42436,,KY
42437,42437,,KY
42440,42440,E,KY
42441,42441,,KY
42442,42442,,KY
42444,42455,E,KY
42445,42445,,KY
42450,42450,,KY
42451,42451,,KY
42452,42452,,KY
42453,42453,,KY
42455,42455,,KY
42456,42456,,KY
42457,42420,E,KY
42458,42458,,KY
42459,42459,,KY
42460,42459,E,KY
42461,42461,,KY
42462,42462,,KY
42463,42463,E,KY
42464,42464,,KY
42501,42501,,KY
42502,42501,E,KY
42503,42503,,KY
42516,42516,,KY
42518,42518,,KY
42519,42519,,KY
42528,42528,,KY
42533,42533,,KY
42539,42539,,KY
42541,42541,,KY
42544,42544,,KY
42553,42553,,KY
42558,42553,E,KY
42564,42503,E,KY
42565,42565,,KY
42566,42566,,KY
42567,42567,,KY
42602,42602,,KY
42603,42603,,KY
42629,42629,,KY
42631,42631,E,KY
42633,42633,,KY
42634,42634,,KY
42635,42635,,KY
42638,42638,E,KY
42642,42642,,KY
42647,42647,,KY
42649,42649,,KY
42653,42653,,KY
42701,42701,,KY
42702,42701,E,KY
42712,42712,,KY
42713,42713,,KY
42715,42715,,KY
42716,42716,,KY
42717,42717,,KY
42718,42718,,KY
42719,42718,E,KY
42720,42728,E,KY
42721,42721,,KY
42722,42722,,KY
42724,42724,,KY
42726,42726,,KY
42728,42728,,KY
42729,42729,,KY
42732,42732,,KY
42733,42733,,KY
42740,42740,,KY
42741,42741,,KY
42742,42728,,KY
42743,42743,,KY
42746,42746,,KY
42748,42748,,KY
42749,42749,,KY
42753,42753,,KY
42754,42754,,KY
42755,42754,E,KY
42757,42757,,KY
42758,42758,E,KY
42759,42717,E,KY
42762,42762,,KY
42764,42764,,KY
42765,42765,,KY
42776,42776,,KY
42782,42782,,KY
42784,42784,,KY
42788,42788,,KY
43001,43001,,OH
43002,43002,E,OH
43003,43003,,OH
43004,43004,,OH
43005,43005,E,OH
43006,43006,,OH
43007,43040,E,OH
43008,43008,E,OH
43009,43009,,OH
43010,43010,E,OH
43011,43011,,OH
43013,43013,,OH
43014,43014,,OH
43015,43015,,OH
43016,43016,,OH
43017,43017,,OH
43018,43062,E,OH
43019,43019,,OH
43021,43021,,OH
43022,43022,,OH
43023,43023,,OH
43025,43025,,OH
43026,43026,,OH
43027,43080,E,OH
43028,43028,,OH
43029,43029,,OH
43030,43030,E,OH
43031,43031,,OH
43032,43032,E,OH
43033,43033,E,OH
43035,43035,,OH
43036,43036,E,OH
43037,43037,,OH
43040,43040,,OH
43041,43040,B,OH
43044,43044,,OH
43045,43045,,OH
43046,43046,,OH
43047,43009,E,OH
43048,43011,E,OH
43050,43050,,OH
43054,43054,,OH
43055,43055,,OH
43056,43056,,OH
43058,43055,E,OH
43060,43060,,OH
43061,43061,,OH
43062,43062,,OH
43064,43064,,OH
43065,43065,,OH
43066,43066,,OH
43067,43067,,OH
43068,43068,,OH
43069,43068,B,OH
43070,43070,E,OH
43071,43071,,OH
43072,43072,,OH
43073,43062,E,OH
43074,43074,,OH
43076,43076,,OH
43077,43077,E,OH
43078,43078,,OH
43080,43080,,OH
43081,43081,,OH
43082,43082,,OH
43083,43078,E,OH
43084,43084,,OH
43085,43085,,OH
43086,43081,E,OH
43093,43055,B,OH
43101,43101,E,OH
43102,43102,,OH
43103,43103,,OH
43105,43105,,OH
43106,43106,,OH
43107,43107,,OH
43109,43109,E,OH
43110,43110,,OH
43111,43111,E,OH
43112,43112,,OH
43113,43113,,OH
43115,43115,,OH
43116,43116,,OH
43117,43117,E,OH
43119,43119,,OH
43123,43123,,OH
43125,43125,,OH
43126,43126,E,OH
43127,43127,E,OH
43128,43128,,OH
43130,43130,,OH
43135,43135,,OH
43136,43136,,OH
43137,43137,,OH
43138,43138,,OH
43140,43140,,OH
43142,43142,E,OH
43143,43143,,OH
43144,43144,E,OH
43145,43145,,OH
43146,43146,,OH
43147,43147,,OH
43148,43148,,OH
43149,43149,,OH
43150,43150,,OH
43151,43151,E,OH
43152,43152,,OH
43153,43153,,OH
43154,43154,,OH
43155,43155,,OH
43156,43156,E,OH
43157,43157,E,OH
43158,43158,E,OH
43160,43160,,OH
43162,43162,,OH
43164,43164,,OH
43194,43137,B,OH
43195,43125,B,OH
43199,43125,B,OH
43201,43201,,OH
43202,43202,,OH
43203,43203,,OH
43204,43204,,OH
43205,43205,,OH
43206,43206,,OH
43207,43207,,OH
43209,43209,,OH
43210,43210,,OH
43211,43211,,OH
43212,43212,,OH
43213,43213,,OH
43214,43214,,OH
43215,43215,,OH
43216,43215,E,OH
43217,43217,,OH
43218,43215,E,OH
43219,43219,,OH
43220,43220,,OH
43221,43221,,OH
43222,43222,,OH
43223,43223,,OH
43224,43224,,OH
43226,43229,E,OH
43227,43227,,OH
43228,43228,,OH
43229,43229,,OH
43230,43230,,OH
43231,43231,,OH
43232,43232,,OH
43234,43235,E,OH
43235,43235,,OH
43236,43219,E,OH
43240,43240,,OH
43251,43222,B,OH
43260,43215,B,OH
43266,43224,B,OH
43268,43215,B,OH
43270,43215,B,OH
43271,43215,B,OH
43272,43215,B,OH
43279,43215,B,OH
43287,43215,B,OH
43291,43228,B,OH
43301,43302,E,OH
43302,43302,,OH
43310,43310,,OH
43311,43311,,OH
43314,43314,,OH
43315,43315,,OH
43316,43316,,OH
43317,43317,E,OH
43318,43318,,OH
43319,43319,,OH
43320,43320,,OH
43321,43321,,OH
43322,43322,E,OH
43323,43323,,OH
43324,43324,,OH
43325,44833,E,OH
43326,43326,,OH
43330,43330,E,OH
43331,43331,,OH
43332,43332,,OH
43333,43333,,OH
43334,43334,,OH
43335,43314,E,OH
43336,43336,E,OH
43337,43337,,OH
43338,43338,,OH
43340,43340,,OH
43341,43341,,OH
43342,43342,,OH
43343,43343,,OH
43344,43344,,OH
43345,43345,,OH
43346,45896,E,OH
43347,43347,,OH
43348,43348,,OH
43349,44813,E,OH
43350,43334,E,OH
43351,43351,,OH
43356,43356,,OH
43357,43357,,OH
43358,43358,,OH
43359,43359,,OH
43360,43360,,OH
43402,43402,,OH
43403,43403,B,OH
43406,43406,,OH
43407,43407,,OH
43408,43408,E,OH
43410,43410,,OH
43412,43412,,OH
43413,43413,,OH
43414,43402,E,OH
43416,43416,,OH
43420,43420,,OH
43430,43430,,OH
43431,43431,,OH
43432,43432,,OH
43433,43433,E,OH
43434,43434,E,OH
43435,43435,,OH
43436,43456,,OH
43437,43437,E,OH
43438,43438,E,OH
43439,43439,E,OH
43440,43440,,OH
43441,43443,E,OH
43442,43442,,OH
43443,43443,,OH
43445,43445,,OH
43446,43446,E,OH
43447,43447,,OH
43449,43449,,OH
43450,43450,,OH
43451,43451,,OH
43452,43452,,OH
43456,43456,E,OH
43457,43457,,OH
43458,43458,E,OH
43460,43460,,OH
43462,43462,,OH
43463,43463,E,OH
43464,43464,,OH
43465,43465,,OH
43466,43466,,OH
43467,43467,E,OH
43468,43468,E,OH
43469,43469,,OH
43501,43501,,OH
43502,43502,,OH
43504,43504,,OH
43505,43505,E,OH
43506,43506,,OH
43510,43532,E,OH
43511,43511,,OH
43512,43512,,OH
43515,43515,,OH
43516,43516,,OH
43517,43517,,OH
43518,43518,,OH
43519,43519,E,OH
43520,43517,E,OH
43521,43521,,OH
43522,43522,,OH
43523,43523,E,OH
43524,43524,,OH
43525,43525,,OH
43526,43526,,OH
43527,43527,,OH
43528,43528,,OH
43529,43529,E,OH
43530,43512,E,OH
43531,43531,E,OH
43532,43532,,OH
43533,43533,,OH
43534,43534,,OH
43535,43535,,OH
43536,43536,,OH
43537,43537,,OH
43540,43540,,OH
43541,43541,,OH
43542,43542,,OH
43543,43543,,OH
43545,43545,,OH
43547,43547,E,OH
43548,43548,,OH
43549,43549,,OH
43550,43545,E,OH
43551,43551,,OH
43552,43551,E,OH
43553,43553,E,OH
43554,43554,,OH
43555,43555,E,OH
43556,43556,,OH
43557,43557,,OH
43558,43558,,OH
43560,43560,,OH
43565,43565,E,OH
43566,43566,,OH
43567,43567,,OH
43569,43569,,OH
43570,43570,,OH
43571,43571,,OH
43601,43604,,OH
43603,43604,E,OH
43604,43604,,OH
43605,43605,,OH
43606,43606,,OH
43607,43607,,OH
43608,43608,,OH
43609,43609,,OH
43610,43610,,OH
43611,43611,,OH
43612,43612,,OH
43613,43613,,OH
43614,43614,,OH
43615,43615,,OH
43616,43616,,OH
43617,43617,,OH
43619,43619,,OH
43620,43620,,OH
43623,43623,,OH
43635,43615,E,OH
43652,43604,B,OH
43654,43619,B,OH
43656,43623,B,OH
43657,43610,B,OH
43659,43604,B,OH
43660,43604,B,OH
43661,43607,B,OH
43666,43604,B,OH
43667,43604,B,OH
43681,43604,B,OH
43682,43604,B,OH
43697,43604,E,OH
43699,43604,E,OH
43701,43701,,OH
43702,43701,E,OH
43711,43711,E,OH
43713,43713,,OH
43716,43716,,OH
43717,43717,E,OH
43718,43718,,OH
43719,43719,,OH
43720,43720,,OH
43721,43721,E,OH
43722,43722,E,OH
43723,43723,,OH
43724,43724,,OH
43725,43725,,OH
43727,43727,,OH
43728,43728,,OH
43730,43730,,OH
43731,43731,,OH
43732,43732,,OH
43733,43733,E,OH
43734,43734,,OH
43735,43735,E,OH
43736,43736,E,OH
43738,43738,E,OH
43739,43739,,OH
43740,43740,E,OH
43746,43746,,OH
43747,43747,,OH
43748,43748,,OH
43749,43749,,OH
43750,43750,E,OH
43752,43793,E,OH
43754,43754,,OH
43755,43755,,OH
43756,43756,,OH
43757,43747,E,OH
43758,43758,,OH
43759,43759,E,OH
43760,43760,,OH
43761,43761,E,OH
43762,43762,,OH
43764,43764,,OH
43766,43766,,OH
43767,43767,,OH
43768,43768,E,OH
43771,43771,,OH
43772,43772,,OH
43773,43773,,OH
43777,43777,,OH
43778,43778,,OH
43779,43779,,OH
43780,43780,,OH
43782,43782,,OH
43783,43783,,OH
43786,43786,E,OH
43787,43787,,OH
43788,43788,,OH
43791,43701,E,OH
43793,43793,,OH
43802,43802,,OH
43803,43832,E,OH
43804,43804,,OH
43805,43805,E,OH
43811,43811,,OH
43812,43812,,OH
43821,43821,,OH
43822,43822,,OH
43824,43824,,OH
43828,43812,E,OH
43830,43830,,OH
43832,43832,,OH
43836,43836,E,OH
43837,43837,,OH
43840,43840,,OH
43842,43842,E,OH
43843,43843,,OH
43844,43844,,OH
43845,43845,,OH
43901,43901,,OH
43902,43902,,OH
43903,43903,,OH
43905,43905,E,OH
43906,43906,,OH
43907,43907,,OH
43908,43908,,OH
43909,43950,E,OH
43910,43910,,OH
43912,43912,,OH
43913,43913,,OH
43914,43914,E,OH
43915,43915,,OH
43916,43912,E,OH
43917,43917,,OH
43920,43920,,OH
43925,43925,E,OH
43926,43926,E,OH
43927,43927,E,OH
43928,43928,E,OH
43930,43930,,OH
43931,43931,E,OH
43932,43932,,OH
43933,43933,,OH
43934,43934,E,OH
43935,43935,,OH
43937,43912,E,OH
43938,43938,,OH
43939,43939,E,OH
43940,43940,E,OH
43941,43917,E,OH
43942,43942,,OH
43943,43943,,OH
43944,43944,,OH
43945,43945,,OH
43946,43946,,OH
43947,43947,,OH
43948,43948,E,OH
43950,43950,,OH
43951,43951,E,OH
43952,43952,,OH
43953,43953,,OH
43961,43961,E,OH
43962,43962,E,OH
43963,43963,,OH
43964,43964,,OH
43967,43967,E,OH
43968,43968,,OH
43970,43970,E,OH
43971,43971,,OH
43972,43972,E,OH
43973,43973,,OH
43974,43974,E,OH
43976,43976,,OH
43977,43977,,OH
43981,43907,E,OH
43983,43983,,OH
43984,43986,E,OH
43985,43985,E,OH
43986,43986,,OH
43988,43988,,OH
44001,44001,,OH
44003,44003,,OH
44004,44004,,OH
44005,44004,E,OH
44010,44010,,OH
44011,44011,,OH
44012,44012,,OH
44017,44017,,OH
44021,44021,,OH
44022,44022,,OH
44023,44023,,OH
44024,44024,,OH
44026,44026,,OH
44028,44028,,OH
44030,44030,,OH
44032,44032,,OH
44033,44024,E,OH
44035,44035,,OH
44036,44035,E,OH
44039,44039,,OH
44040,44040,,OH
44041,44041,,OH
44044,44044,,OH
44045,44045,E,OH
44046,44046,,OH
44047,44047,,OH
44048,44048,,OH
44049,44049,E,OH
44050,44050,,OH
44052,44052,,OH
44053,44053,,OH
44054,44054,,OH
44055,44055,,OH
44056,44056,,OH
44057,44057,,OH
44060,44060,,OH
44061,44060,E,OH
44062,44062,,OH
44064,44064,,OH
44065,44065,,OH
44067,44067,,OH
44068,44004,E,OH
44070,44070,,OH
44072,44072,,OH
44073,44072,B,OH
44074,44074,,OH
44076,44076,,OH
44077,44077,,OH
44080,44080,E,OH
44081,44081,,OH
44082,44082,,OH
44084,44084,,OH
44085,44085,,OH
44086,44086,,OH
44087,44087,,OH
44088,44041,E,OH
44089,44089,,OH
44090,44090,,OH
44092,44092,,OH
44093,44093,,OH
44094,44094,,OH
44095,44095,,OH
44096,44094,E,OH
44097,44095,E,OH
44099,44099,,OH
44101,44101,E,OH
44102,44102,,OH
44103,44103,,OH
44104,44104,,OH
44105,44105,,OH
44106,44106,,OH
44107,44107,,OH
44108,44108,,OH
44109,44109,,OH
44110,44110,,OH
44111,44111,,OH
44112,44112,,OH
44113,44113,,OH
44114,44114,,OH
44115,44115,,OH
44116,44116,,OH
44117,44117,,OH
44118,44118,,OH
44119,44119,,OH
44120,44120,,OH
44121,44121,,OH
44122,44122,,OH
44123,44123,,OH
44124,44124,,OH
44125,44125,,OH
44126,44126,,OH
44127,44127,,OH
44128,44128,,OH
44129,44129,,OH
44130,44130,,OH
44131,44131,,OH
44132,44132,,OH
44133,44133,,OH
44134,44134,,OH
44135,44135,,OH
44136,44136,,OH
44137,44137,,OH
44138,44138,,OH
44139,44139,,OH
44140,44140,,OH
44141,44141,,OH
44142,44142,,OH
44143,44143,,OH
44144,44144,,OH
44145,44145,,OH
44146,44146,,OH
44147,44147,,OH
44149,44149,,OH
44181,44135,E,OH
44188,44115,B,OH
44190,44106,B,OH
44191,44113,B,OH
44192,44115,B,OH
44193,44113,B,OH
44194,44114,B,OH
44195,44106,B,OH
44197,44113,B,OH
44198,44115,B,OH
44199,44114,E,OH
44201,44201,,OH
44202,44202,,OH
44203,44203,,OH
44210,44333,E,OH
44211,44240,E,OH
44212,44212,,OH
44214,44214,,OH
44215,44215,,OH
44216,44216,,OH
44217,44217,,OH
44221,44221,,OH
44222,44221,E,OH
44223,44223,,OH
44224,44224,,OH
44230,44230,,OH
44231,44231,,OH
44232,44720,E,OH
44233,44233,,OH
44234,44234,,OH
44235,44235,,OH
44236,44236,,OH
44237,44236,B,OH
44240,44240,,OH
44241,44241,,OH
44242,44240,B,OH
44243,44243,,OH
44250,44250,E,OH
44251,44251,E,OH
44253,44253,,OH
44254,44254,,OH
44255,44255,,OH
44256,44256,,OH
44258,44256,E,OH
44260,44260,,OH
44262,44262,,OH
44264,44264,,OH
44265,44265,E,OH
44266,44266,,OH
44270,44270,,OH
44272,44272,,OH
44273,44273,,OH
44274,44274,E,OH
44275,44275,,OH
44276,44276,,OH
44278,44278,,OH
44280,44280,,OH
44281,44281,,OH
44282,44281,E,OH
44285,44285,E,OH
44286,44286,,OH
44287,44287,,OH
44288,44288,,OH
44301,44301,,OH
44302,44302,,OH
44303,44303,,OH
44304,44304,,OH
44305,44305,,OH
44306,44306,,OH
44307,44307,,OH
44308,44308,,OH
44309,44311,E,OH
44310,44310,,OH
44311,44311,,OH
44312,44312,,OH
44313,44313,,OH
44314,44314,,OH
44315,44312,B,OH
44316,44305,B,OH
44317,44301,B,OH
44319,44319,,OH
44320,44320,,OH
44321,44321,,OH
44325,44304,B,OH
44326,44308,B,OH
44328,44308,B,OH
44333,44333,,OH
44334,44312,E,OH
44372,44311,E,OH
44396,44311,B,OH
44398,44311,B,OH
44401,44401,,OH
44402,44402,,OH
44403,44403,,OH
44404,44404,,OH
44405,44405,,OH
44406,44406,,OH
44408,44408,,OH
44410,44410,,OH
44411,44411,,OH
44412,44412,,OH
44413,44413,,OH
44415,44432,E,OH
44416,44451,E,OH
44417,44417,,OH
44418,44418,,OH
44420,44420,,OH
44422,44406,E,OH
44423,44423,,OH
44424,44418,E,OH
44425,44425,,OH
44427,44427,,OH
44428,44428,,OH
44429,44429,,OH
44430,44430,,OH
44431,44431,,OH
44432,44432,,OH
