,customerid,count,country,state,city,zip_code,lat_long,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn_score,cltv,churn_reason,gender_female,gender_male,internet_svc_none,internet_svc_dsl,internet_svc_fiber,contract_mtm,contract_1yr,contract_2yr,pmt_meth_bank_trx_auto,pmt_meth_cc_auto,pmt_meth_echeck,pmt_meth_mail_check,churn_rsn_grp_cust_svc,churn_rsn_grp_moved,churn_rsn_grp_pricing,churn_rsn_grp_product,churn_rsn_grp_unknown,p1_phone_only,p2_phone_multi,p3_dsl_only,p4_dsl_plus,p5_dsl_bund_core,p6_dsl_bund_plus,p7_fib_bund_core,p8_fib_bund_plus,charge_trend_index,streams,pmt_meth_auto,svc_add_ons,charge_cust_index,tenure_1yr,tenure_2-4yr,tenure_4+yr,churn_value
2383,0946-FKYTX,1,United States,California,Tulare,93274,"36.185471, -119.375243",0,0,0,52,0,0,0,1,0,0,0,0,0,30.1,1623.4,51,6290,,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.96,0,0,1,0.9,0,0,1,0
1633,6328-ZPBGN,1,United States,California,Riverbank,95367,"37.734971, -120.954271",1,0,0,11,1,1,0,0,0,0,1,1,1,95.15,997.65,71,4074,Extra data charges,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.05,2,1,1,1.13,1,0,0,1
1978,1131-QQZEB,1,United States,California,Sunset Beach,90742,"33.719221, -118.073596",1,1,0,71,1,1,0,0,0,0,0,0,0,23.95,1756.2,52,4329,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.97,0,1,1,0.93,0,0,1,0
3309,5504-WSIUR,1,United States,California,Chula Vista,91914,"32.688506, -116.938632",0,0,0,70,1,1,0,1,1,1,0,0,1,90.25,6385.95,33,5327,,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,0,1,4,0.85,0,0,1,0
3012,9957-YODKZ,1,United States,California,Canby,96015,"41.486953, -120.913975",1,1,0,6,1,1,0,0,1,0,0,0,1,80.8,457.1,68,5611,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.06,0,0,2,0.86,1,0,0,0
5140,3486-HOOGQ,1,United States,California,San Jose,95128,"37.316146, -121.936285",0,1,1,70,1,1,1,1,1,1,1,0,0,79.7,5743.3,41,4848,,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.97,1,1,5,1.02,0,0,1,0
3388,4832-VRBMR,1,United States,California,Parker Dam,92267,"34.273872, -114.192901",1,1,0,65,1,1,0,1,1,0,1,1,1,103.15,6792.45,51,6441,,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,2,1,3,1.03,0,0,1,0
4114,5897-ZYEKH,1,United States,California,Lincoln,95648,"38.922812, -121.312005",1,1,0,67,1,1,1,1,0,0,1,1,1,105.6,7112.15,45,5768,,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,2,0,3,1.13,0,0,1,0
1862,5482-NUPNA,1,United States,California,Imperial,92251,"32.858595, -115.662709",0,0,0,4,1,0,1,1,0,1,0,0,1,60.4,272.15,90,5730,Competitor had better devices,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.89,0,0,3,0.99,1,0,0,1
146,5192-EBGOV,1,United States,California,Brea,92823,"33.924143, -117.79387",1,0,0,1,1,1,0,0,0,0,1,0,1,85.7,85.7,66,4880,Competitor offered higher download speeds,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1,0,1,1.01,1,0,0,1
4242,4032-RMHCI,1,United States,California,Fall River Mills,96028,"41.017282, -121.468945",0,1,1,41,0,0,1,0,1,0,0,0,0,35.4,1412.4,43,4375,,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.03,0,1,2,0.87,0,1,0,0
5678,4801-KFYKL,1,United States,California,Granada Hills,91344,"34.291273, -118.505104",0,0,1,8,1,0,0,0,0,0,0,0,0,19.45,159.2,20,4119,,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.98,0,1,0,1.07,1,0,0,0
5149,2263-SFSQZ,1,United States,California,San Jose,95138,"37.246064, -121.749494",0,1,1,51,1,1,0,0,0,0,0,0,1,24.95,1222.25,37,5461,,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04,0,0,1,0.97,0,0,1,0
1489,0601-WZHJF,1,United States,California,Shafter,93263,"35.490705, -119.286833",0,1,0,14,0,0,0,0,0,0,1,1,0,46.35,667.7,76,5360,Attitude of service provider,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.97,2,0,0,1.66,0,1,0,1
6642,0939-EREMR,1,United States,California,Chico,95973,"39.903272, -121.843567",0,0,1,13,1,0,0,0,1,1,0,0,0,53.45,718.1,40,4335,,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.97,0,0,2,0.87,0,1,0,0
6806,7103-IPXPJ,1,United States,California,Inglewood,90305,"33.958134, -118.330905",0,1,0,50,1,1,0,0,0,1,1,1,0,99.4,5059.75,75,6479,,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.98,2,0,2,1.1,0,0,1,0
2676,7439-DKZTW,1,United States,California,Paicines,95043,"36.525703, -120.952122",0,0,0,1,1,0,0,0,0,0,1,0,1,80.55,80.55,21,3154,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1.05,1,0,0,0
4004,9830-ECLEN,1,United States,California,Winton,95388,"37.421299, -120.599587",0,1,1,58,0,0,1,1,1,0,1,0,0,50.0,2919.85,45,4704,,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.99,1,0,3,1.07,0,0,1,0
4891,5214-NLTIT,1,United States,California,Five Points,93624,"36.397745, -120.119911",0,1,1,72,1,1,0,0,1,0,0,1,1,90.8,6511.8,30,6188,,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,2,0.96,0,0,1,0
1300,7480-QNVZJ,1,United States,California,Los Angeles,90005,"34.059281, -118.30742",1,0,0,50,1,1,0,0,0,0,1,1,1,95.7,4816.7,73,4287,Network reliability,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.99,2,0,1,1.13,0,0,1,1
5540,8165-CBKXO,1,United States,California,Los Angeles,90022,"34.02381, -118.156582",0,1,1,66,0,0,0,1,1,0,1,1,1,56.75,3708.4,46,5748,,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01,2,1,2,1.31,0,0,1,0
1074,7665-TOALD,1,United States,California,Trona,93562,"35.74837, -117.384948",0,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,79,2412,Competitor offered higher download speeds,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.9,1,0,0,1
2284,2654-VBVPB,1,United States,California,Newport Beach,92663,"33.62251, -117.927024",0,0,0,1,1,0,0,0,0,0,0,0,0,19.9,19.9,49,2010,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,1,0,1.09,1,0,0,0
987,7479-NITWS,1,United States,California,Green Valley Lake,92341,"34.244411, -117.072654",0,0,0,7,1,1,0,0,1,0,1,0,1,89.35,631.85,91,4154,Price too high,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.99,1,1,2,0.95,1,0,0,1
3497,5197-YPYBZ,1,United States,California,Laguna Niguel,92677,"33.529047, -117.701175",0,1,1,12,1,1,0,0,0,0,0,0,0,25.25,274.7,49,2646,,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1,0,1,1,0.98,0,0,0,0
5259,2211-RMNHO,1,United States,California,Rio Nido,95471,"38.522328, -122.97932",0,1,1,68,1,1,0,1,1,1,1,1,0,85.3,5560.0,43,4732,,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.04,2,1,4,1.14,0,0,1,0
3313,0701-RFGFI,1,United States,California,La Mesa,91941,"32.759327, -116.99726",0,1,1,49,1,1,0,0,0,0,1,1,1,95.4,4613.95,41,6136,,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01,2,1,1,1.13,0,0,1,0
1349,5980-NOPLP,1,United States,California,Pasadena,91105,"34.13946, -118.166649",0,1,0,44,1,1,0,0,0,0,1,1,1,96.1,4364.1,87,5606,Competitor offered higher download speeds,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.97,2,0,1,1.14,0,1,0,1
5410,3807-BPOMJ,1,United States,California,Dobbins,95935,"39.381174, -121.21191",0,1,0,55,1,0,1,0,0,0,1,1,1,94.75,5276.1,63,6021,,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,2,0,1,1.18,0,0,1,0
6895,9129-UXERG,1,United States,California,Van Nuys,91405,"34.202494, -118.448048",1,0,0,18,1,1,0,1,0,1,1,1,1,103.6,1806.35,73,2094,,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.03,2,1,3,1.08,0,1,0,0
5437,8510-BBWMU,1,United States,California,Stonyford,95979,"39.288127, -122.415841",0,0,0,41,1,0,0,0,0,0,0,0,1,19.75,806.95,39,5678,,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,1.08,0,1,0,0
1234,0362-ZBZWJ,1,United States,California,Thornton,95686,"38.157794, -121.520223",0,0,0,36,1,1,0,0,0,0,0,1,1,84.9,3067.2,69,2455,Attitude of service provider,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,1,1.0,0,1,0,1
5982,7601-DHFWZ,1,United States,California,Simi Valley,93063,"34.296813, -118.685703",0,0,0,48,1,1,0,0,0,0,0,0,0,24.0,1183.05,66,3948,,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.97,0,1,1,0.93,0,0,0,0
2263,8067-NIOYM,1,United States,California,Irvine,92602,"33.720359, -117.733655",0,1,1,24,1,0,0,0,0,0,0,0,1,21.1,490.65,46,4368,,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.03,0,1,0,1.16,0,1,0,0
376,0680-DFNNY,1,United States,California,Winters,95694,"38.578604, -122.024579",0,1,0,15,1,1,0,0,1,0,1,1,1,101.1,1504.05,97,2055,Competitor offered more data,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.01,2,0,2,1.07,0,1,0,1
3754,9796-BPKIW,1,United States,California,Redwood City,94063,"37.499411, -122.196318",1,0,0,8,1,0,0,0,0,0,0,0,1,69.95,562.7,47,2939,,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.99,0,1,0,0.91,1,0,0,0
6429,0071-NDAFP,1,United States,California,Santa Rosa,95405,"38.439696, -122.668817",0,1,1,25,1,1,0,0,0,0,0,0,0,25.5,630.6,65,5230,,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01,0,1,1,0.99,0,1,0,0
6423,4718-WXBGI,1,United States,California,Twain Harte,95383,"38.107441, -120.230625",0,1,1,72,1,1,1,1,1,1,1,1,1,91.95,6614.9,30,4403,,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,2,1,5,1.18,0,0,1,0
532,3074-GQWYX,1,United States,California,San Diego,92108,"32.774046, -117.142454",0,0,0,5,1,1,0,0,0,0,0,0,1,75.9,357.75,87,3520,Competitor offered higher download speeds,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.06,0,1,1,0.9,1,0,0,1
6252,2729-VNVAP,1,United States,California,Vallejo,94590,"38.104705, -122.247387",0,1,1,33,1,0,0,0,0,0,0,0,0,19.8,641.35,42,2635,,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.02,0,1,0,1.08,0,1,0,0
2334,6464-KEXXH,1,United States,California,Fillmore,93015,"34.408161, -118.865111",0,0,0,8,0,0,0,0,0,0,0,0,1,25.25,186.3,33,2372,,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.08,0,1,0,0.91,1,0,0,0
3236,7190-XHTWJ,1,United States,California,Newbury Park,91320,"34.172071, -118.946262",0,0,0,38,1,0,0,0,0,0,0,0,0,19.3,755.5,32,4705,,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.97,0,0,0,1.06,0,1,0,0
5875,5995-WWKKG,1,United States,California,Running Springs,92382,"34.186211, -117.07683",0,0,0,37,1,0,0,0,0,0,0,0,1,19.8,695.05,31,5987,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.05,0,0,0,1.08,0,1,0,0
6165,2969-QWUBZ,1,United States,California,Los Altos,94022,"37.349546, -122.134356",0,0,0,2,0,0,0,1,0,0,1,1,0,51.4,96.8,58,2580,,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.06,2,0,1,1.53,1,0,0,0
5024,8815-LMFLX,1,United States,California,Martinez,94553,"38.014457, -122.115432",0,1,1,25,1,1,0,0,0,0,0,0,1,25.4,546.85,26,5250,,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.16,0,1,1,0.99,0,1,0,0
2229,4612-SSVHJ,1,United States,California,Yermo,92398,"35.013299, -116.834092",1,0,0,20,1,0,0,0,0,0,0,1,1,81.45,1671.6,27,2416,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.97,1,0,0,1.06,0,1,0,0
2399,8329-UTMVM,1,United States,California,Bakersfield,93313,"35.140938, -119.051348",1,0,0,27,1,1,0,1,0,1,1,1,1,104.65,2964.0,31,3104,,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95,2,1,3,1.09,0,1,0,0
935,8722-NGNBH,1,United States,California,Walnut,91789,"34.018354, -117.85492",0,0,0,5,0,0,1,0,1,1,0,0,0,40.0,223.45,80,3125,Competitor had better devices,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.9,0,0,3,0.86,1,0,0,1
2619,6614-YOLAC,1,United States,California,Oakland,94602,"37.803883, -122.208417",0,1,0,71,0,0,1,1,0,1,1,1,0,58.65,4145.25,48,4151,,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,2,0,3,1.37,0,0,1,0
989,4201-JMNGR,1,United States,California,Lucerne Valley,92356,"34.508417, -116.856103",1,0,0,1,1,0,1,0,1,0,0,0,1,55.8,55.8,87,5527,Service dissatisfaction,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,2,0.94,1,0,0,1
1310,9692-TUSXH,1,United States,California,Los Angeles,90041,"34.137412, -118.207607",0,0,0,18,1,0,1,0,0,0,1,1,1,96.05,1740.7,97,5581,Competitor offered higher download speeds,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.99,2,0,1,1.19,0,1,0,1
4780,6704-UTUKK,1,United States,California,Exeter,93221,"36.301689, -119.018233",0,1,0,29,0,0,0,0,0,0,1,1,1,45.9,1332.4,37,5074,,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,2,0,0,1.65,0,1,0,0
6027,5666-MBJPT,1,United States,California,Bakersfield,93304,"35.339796, -119.023552",0,0,0,65,1,1,0,0,0,0,0,0,1,25.1,1725.0,46,5449,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.95,0,1,1,0.97,0,0,1,0
6536,0902-RFHOF,1,United States,California,Loomis,95650,"38.809175, -121.171375",0,0,0,38,1,0,0,0,0,0,0,0,0,20.1,730.1,26,2907,,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.05,0,0,0,1.1,0,1,0,0
5515,4584-LBNMK,1,United States,California,Portola,96122,"39.786755, -120.445626",1,1,0,45,1,1,0,0,0,0,0,0,0,24.7,1174.35,61,5644,,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.95,0,1,1,0.96,0,1,0,0
5525,7379-FNIUJ,1,United States,California,Olympic Valley,96146,"39.191797, -120.212401",0,0,0,2,1,0,1,1,0,0,1,1,0,100.2,198.5,23,4855,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01,2,0,2,1.16,1,0,0,0
6537,6048-QBXKL,1,United States,California,Madison,95653,"38.674276, -121.961866",1,0,0,2,1,1,0,1,0,0,0,0,1,56.55,118.25,33,2069,,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.96,0,1,2,0.95,1,0,0,0
6198,0269-XFESX,1,United States,California,San Francisco,94133,"37.802071, -122.411004",0,1,1,23,1,1,0,0,0,0,0,0,0,24.35,538.5,30,4031,,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04,0,0,1,0.94,0,1,0,0
3664,0142-GVYSN,1,United States,California,Randsburg,93554,"35.405722, -117.773354",0,0,0,26,1,0,0,0,0,0,0,0,1,20.3,511.25,68,5712,,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.03,0,0,0,1.11,0,1,0,0
1564,0011-IGKFF,1,United States,California,Martinez,94553,"38.014457, -122.115432",1,1,0,13,1,0,0,1,1,0,1,1,1,98.0,1237.85,99,3714,Product dissatisfaction,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.03,2,0,2,1.06,0,1,0,1
2468,5173-WXOQV,1,United States,California,Dos Palos,93620,"37.045728, -120.630682",0,1,0,2,1,0,0,1,0,1,0,1,1,64.2,143.65,56,4369,,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.89,1,0,2,1.11,1,0,0,0
2584,8388-FYNPZ,1,United States,California,Pleasant Hill,94523,"37.95338, -122.076886",0,0,0,4,1,0,1,0,1,0,0,0,0,56.75,245.15,51,2401,,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.93,0,0,2,0.96,1,0,0,0
3551,1465-LNTLJ,1,United States,California,Santa Barbara,93109,"34.406256, -119.726936",1,1,0,8,1,0,0,0,1,1,0,1,1,64.4,581.7,78,4537,,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.89,1,1,2,1.05,1,0,0,0
3246,3961-SXAXY,1,United States,California,Thousand Oaks,91362,"34.191842, -118.822796",0,0,0,1,1,0,0,0,0,0,0,0,1,44.05,44.05,54,5925,,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,0,0.95,1,0,0,0
6973,9039-ZVJDC,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",0,0,0,3,1,0,0,0,0,0,0,0,1,19.1,53.05,68,4905,,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.08,0,0,0,1.05,1,0,0,0
4252,4931-TRZWN,1,United States,California,Hornbrook,96044,"41.962127, -122.527696",0,0,0,13,1,0,1,0,0,0,1,1,1,71.95,923.85,67,3605,,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01,2,0,1,1.45,0,1,0,0
5750,5419-JKZNQ,1,United States,California,La Mesa,91941,"32.759327, -116.99726",1,1,0,30,1,1,0,0,0,0,0,0,0,77.9,2351.45,49,2009,,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,0,0,1,0.92,0,1,0,0
22,0278-YXOOG,1,United States,California,Inglewood,90301,"33.956445, -118.358634",0,0,0,5,1,0,0,0,0,0,0,0,0,21.05,113.85,66,2604,Network reliability,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.92,0,0,0,1.15,1,0,0,1
5991,6051-PTVNS,1,United States,California,Bodfish,93205,"35.523991, -118.400432",0,1,1,55,1,0,0,0,0,0,0,0,0,19.15,998.1,29,5390,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.06,0,1,0,1.05,0,0,1,0
34,4080-OGPJL,1,United States,California,San Pedro,90731,"33.736387, -118.284363",0,0,0,8,1,1,1,0,0,1,0,1,0,71.15,563.65,66,2662,Don't know,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.01,1,0,3,1.13,1,0,0,1
1847,4745-LSPLO,1,United States,California,San Diego,92111,"32.805518, -117.169052",0,0,0,1,1,0,0,0,0,0,0,0,0,20.5,20.5,84,3731,Attitude of support person,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,1.12,1,0,0,1
3717,6061-GWWAV,1,United States,California,Fresno,93726,"36.793601, -119.761131",0,0,1,41,1,0,1,1,1,0,1,0,0,70.2,2894.55,56,5365,,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.99,1,0,3,1.08,0,1,0,0
2797,9992-UJOEL,1,United States,California,Elk,95432,"39.108252, -123.645121",0,0,0,2,1,0,0,1,0,0,0,0,1,50.3,92.75,33,5870,,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.08,0,0,1,0.97,1,0,0,0
6483,6726-WEXXK,1,United States,California,Fields Landing,95537,"40.726949, -124.217378",1,1,0,27,1,1,1,0,1,0,0,0,1,85.9,2220.1,63,5755,,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.04,0,0,3,0.88,0,1,0,0
5249,2400-XIWIO,1,United States,California,Lucerne,95458,"39.141934, -122.770679",0,1,0,71,1,1,1,1,1,1,1,1,0,90.1,6310.9,80,5054,,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01,2,0,5,1.15,0,0,1,0
1666,1597-LHYNC,1,United States,California,Auburn,95602,"38.99003, -121.114408",1,0,0,26,1,1,1,1,0,0,0,1,1,95.0,2497.2,90,4232,Price too high,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.99,1,0,3,1.01,0,1,0,1
5486,3521-MNKLV,1,United States,California,Nubieber,96068,"41.082472, -121.195215",0,0,0,24,1,0,0,0,1,0,0,0,1,49.7,1167.8,48,5832,,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.02,0,0,1,0.89,0,1,0,0
734,6158-DWPZT,1,United States,California,Avery,95224,"38.208336, -120.339938",0,1,0,9,0,0,0,0,0,0,0,0,0,24.1,259.8,82,3195,Competitor offered more data,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.83,0,1,0,0.86,1,0,0,1
785,4484-CGXFK,1,United States,California,El Dorado,95623,"38.63153, -120.842609",0,0,0,3,1,0,0,0,0,0,0,1,1,55.3,196.15,96,3190,Product dissatisfaction,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.85,1,0,0,1.2,1,0,0,1
6658,7018-FPXHH,1,United States,California,Callahan,96014,"41.388397, -122.794636",0,1,1,56,1,0,1,1,1,0,0,0,1,59.8,3457.45,72,4964,,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.97,0,1,3,0.92,0,0,1,0
975,2839-RFSQE,1,United States,California,Rancho Mirage,92270,"33.763678, -116.429928",0,0,0,2,1,0,0,0,0,0,0,0,0,20.65,38.7,83,3845,Competitor offered more data,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1.07,0,0,0,1.13,1,0,0,1
4595,4821-SJHJV,1,United States,California,Calipatria,92233,"33.143826, -115.497485",0,1,1,32,1,1,1,0,0,0,1,0,0,89.6,2901.8,54,4444,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,1,0,2,1.02,0,1,0,0
1225,3006-XIMLN,1,United States,California,Garden Valley,95633,"38.852544, -120.837669",0,0,0,2,1,1,0,0,0,0,1,1,1,94.2,193.8,79,5299,Lack of self-service on Website,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.97,2,1,1,1.11,1,0,0,1
5984,1707-HABPF,1,United States,California,Santa Barbara,93103,"34.438581, -119.685368",1,0,0,46,1,0,0,1,1,0,1,0,1,91.3,4126.35,43,3191,,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02,1,1,2,0.99,0,1,0,0
6284,4367-NHWMM,1,United States,California,Corte Madera,94925,"37.924014, -122.511694",0,0,0,1,0,0,0,0,0,0,0,0,1,24.9,24.9,61,5318,,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0.89,1,0,0,0
4667,7973-DZRKH,1,United States,California,Riverside,92507,"33.976328, -117.319786",0,0,1,66,1,1,1,0,1,1,0,0,1,90.95,5930.05,74,6204,,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01,0,1,4,0.88,0,0,1,0
6493,2985-FMWYF,1,United States,California,Myers Flat,95554,"40.267158, -123.805913",0,0,0,23,1,1,0,0,0,0,1,1,1,93.5,2341.55,73,4861,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.92,2,0,1,1.11,0,1,0,0
